title,mixed fandom,ships,characters,hits,kudos,published,Deku,Bakugo,Deku & Bakugo,Aizawa,Prez Mic,Aizawa & Prez Mic,Aizawa & Deku,Enjiro,Bakugo & Kirishima,Shoto,Deku & Shoto,Dabi,Hawks,Dabi & Hawks,Uraraka,Deku & Uraraka,All Might,Deku & All Might,Class,Deku & Class,Denki,Shinsou,Denki & Shinsou,Deku & Shinsou,Reader,Bakugo & Reader,Bakugo & Shoto,Deku & Prez Mic,Mina,Kirashima,Mina & Kirashima,Jirou,Jirou & Denki,Shigaraki Tomura,Deku & Shigaraki Tomura,Aizawa & Shinsou,Nedzu,Deku & Nedzu,Deku & Reader
Second Chance,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Todoroki Shouto', 'Midoriya Izuku/Todoroki Shouto', 'Bakugou Katsuki/Kirishima Eijirou', 'Aizawa Shouta | Eraserhead & Class 1-A', 'Aizawa Shouta | Eraserhead & Yagi Toshinori | All Might', 'Class 1-A & Todoroki Shouto', 'Dabi | Todoroki Touya/Takami Keigo | Hawks', 'Dabi | Todoroki Touya & Todoroki Shouto', 'Aizawa Shouta | Eraserhead & League of Villains', 'League of Villains & Todoroki Shouto', 'Shigaraki Tomura | Shimura Tenko/Todoroki Shouto', 'Midoriya Izuku/Shinsou Hitoshi', 'Eri & Todoroki Shouto', 'Aizawa Shouta | Eraserhead & Eri', 'Eri & Yamada Hizashi | Present Mic']","['Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Todoroki Shouto', 'Midoriya Izuku', 'Bakugou Katsuki', 'Yagi Toshinori | All Might', 'Dabi | Todoroki Touya', 'Takami Keigo | Hawks', 'Todoroki Enji | Endeavor', 'League of villains - Character', 'Sensei | All For One', 'Class 1-A (My Hero Academia)', 'Shinsou Hitoshi', 'Shirakumo Oboro', 'Eri (My Hero Academia)', 'Yoichi | First One For All User (My Hero Academia)', 'En | Sixth One For All User (My Hero Academia)']",30634,848.0,2023-03-31,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0
Iron Emerald,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Bakugou Katsuki/Midoriya Izuku'],"['Midoriya Izuku', 'Bakugou Katsuki', 'Class 1-A (My Hero Academia)', 'Aizawa Shouta | Eraserhead']",605,35.0,2023-03-30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hit the Lights, Please.",['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Midoriya Inko/Sensei | All For One', 'Midoriya Inko/Yagi Toshinori | All Might']","['Midoriya Izuku', ""Midoriya Izuku's Family"", 'Bakugou Katsuki', ""Bakugou Katsuki's Family"", 'Todoroki Shouto', 'Todoroki Enji | Endeavor', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Sensei | All For One', 'Yagi Toshinori | All Might', 'Shigaraki Tomura | Shimura Tenko']",166,6.0,2023-03-31,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flatline,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Midoriya Izuku & Sensei | All For One', 'Midoriya Izuku & Shigaraki Tomura | Shimura Tenko']","['Midoriya Izuku', 'Sensei | All For One', 'Midoriya Hisashi', 'Shigaraki Tomura | Shimura Tenko']",336,27.0,2023-03-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Eat Your Young (Devour Them Whole -HPSC),['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Kaminari Denki & Takami Keigo | Hawks'],"['Takami Keigo | Hawks', 'Kaminari Denki', 'HPSC Members', 'HPSC President']",164,31.0,2023-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the court fool got the guillotine,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Aizawa Shouta | Eraserhead & Shinsou Hitoshi', 'Shinsou Hitoshi & Yamada Hizashi | Present Mic']","['Shinsou Hitoshi', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic']",350,38.0,2023-03-31,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Kaminari Family Album #6: The After-Party, Part 2 of 2",['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Jirou Kyouka/Kaminari Denki', 'Ashido Mina/Kirishima Eijirou', 'Todoroki Shouto/Yaoyorozu Momo', 'Hagakure Tooru/Ojiro Mashirao', 'Midoriya Izuku/Uraraka Ochako']","['Jirou Kyouka', 'Kaminari Denki', 'Ashido Mina', 'Kirishima Eijirou', 'Yaoyorozu Momo', 'Uraraka Ochako', 'Asui Tsuyu', 'Hagakure Tooru', 'Mineta Minoru', 'Sero Hanta', 'Tetsutetsu Tetsutetsu', 'Shishida Juurouta', 'Shouji Mezou']",115,4.0,2023-03-31,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
Quirky Dragon Riders,"['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga), How to Train Your Dragon (Movies)']",['Hiccup Horrendous Haddock III/Astrid Hofferson'],"['Aizawa Shouta | Eraserhead', 'Todoroki Shouto', 'Midoriya Izuku', 'Bakugou Katsuki', 'Kirishima Eijirou', 'Kaminari Denki', 'Asui Tsuyu', 'Uraraka Ochako', 'Yaoyorozu Momo', 'Iida Tenya', 'Todoroki Enji | Endeavor', 'Hiccup Horrendous Haddock III', 'Astrid Hofferson', 'Snotlout Jorgenson', 'Fishlegs Ingerman', 'Ruffnut Thorston', 'Tuffnut Thorston', ""Kaminari Denki's Family"", 'Shoji Mezo', 'Koji Koda', 'Tokoyami Fumikage', 'Mineta Minoru']",414,38.0,2023-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technicians of Uravity,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Hatsume Mei/Midoriya Izuku/Uraraka Ochako'],"['Uraraka Ochako', 'Hatsume Mei', 'Midoriya Izuku']",261,14.0,2023-03-30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Vigilante Bartender Trainee,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku & Shigaraki Tomura | Shimura Tenko', 'Kurogiri & Midoriya Izuku', 'Midoriya Inko & Midoriya Izuku', 'Aizawa Shouta | Eraserhead & Midoriya Izuku']","['Midoriya Izuku', 'Kurogiri (My Hero Academia)', 'Midoriya Inko', 'Shigaraki Tomura | Shimura Tenko', 'Bakugou Katsuki', 'Class 1-A (My Hero Academia)', 'Sensei | All For One', 'Shirakumo Oboro', 'Okuta Kagerou | Giran']",86417,4661.0,2023-03-31,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Honey, What Are the Pets Doing?",['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead/Shirakumo Oboro/Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead/Shirakumo Oboro', 'Shirakumo Oboro/Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Aizawa Shouta | Eraserhead & Shinsou Hitoshi', 'Ashido Mina & Midoriya Izuku & Uraraka Ochako']","['Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Kayama Nemuri | Midnight', 'Nedzu (My Hero Academia)', 'Midoriya Izuku', 'Uraraka Ochako', 'Ashido Mina', 'Shirakumo Oboro', 'Shinsou Hitoshi', 'Eri (My Hero Academia)', 'Class 1-A (My Hero Academia)', 'Class 1-B (My Hero Academia)', 'Snipe (My Hero Academia)', 'Ishiyama Ken | Cementoss', 'Kan Sekijirou | Vlad King', 'Ectoplasm (My Hero Academia)']",10963,1192.0,2023-03-31,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
I ask that you chant my name! The last hero!,"['Fandoms:\nウルトラシリーズ | Ultra Series, 僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)']","['Ultraman Zett & Izuku Midoriya', 'Ultraman Zett & Kirishima Eijirou', 'Ultraman Zett & Hagakure Tooru', 'Other Relationship Tags to Be Added', 'Takeyama Yuu | Mount Lady / Shin Asuka', 'Hagakure Tooru/Ultraman Geed']","['Ultraman Zett', 'Midoriya Izuku', 'Kirishima Eijirou', 'Hagakure Tooru', 'Ultraman Dyna', 'Ultraman Zero', 'Takeyama Yuu | Mount Lady', 'Usagiyama Rumi | Miruko', 'Ultraman Tiga', 'Ultraman Belial', 'Ultraman Geed', 'Original Characters']",291,7.0,2023-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VENIDERO,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Midoriya Izuku/Todoroki Shouto', 'Bakugou Katsuki/Kirishima Eijirou', 'Dabi | Todoroki Touya/Takami Keigo | Hawks']","['Midoriya Izuku', 'Todoroki Shouto', 'Todoroki Natsuo', 'Bakugou Katsuki', 'Kirishima Eijirou', 'Todoroki Enji | Endeavor', 'Todoroki Rei', 'Todoroki Fuyumi', 'Dabi | Todoroki Touya', 'Takami Keigo | Hawks', 'Shigaraki Tomura | Shimura Tenko']",26,2.0,2023-03-31,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Psychogenic Fever / Stress Induced Illness,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Aizawa Shouta | Eraserhead & Eri', 'Eri & Toogata Mirio', 'Aizawa Shouta | Eraserhead & Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Kayama Nemuri | Midnight & Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Class 1-A']",[],101,6.0,2023-03-31,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
When Sparks Fly,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Kaminari Denki/Shinsou Hitoshi', 'Minor or Background Relationship(s)']","['Class 1-A (My Hero Academia)', 'Ashido Mina', 'Kaminari Denki', 'Shinsou Hitoshi', 'Hagakure Tooru', 'Uraraka Ochako', 'Yaoyorozu Momo', 'Kirishima Eijirou', 'Bakugou Katsuki', 'Aizawa Shouta | Eraserhead', 'Iida Tenya', 'Midoriya Izuku']",397,24.0,2023-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ataxia and Fracas,"['Fandoms:\n転生したらスライムだった件 - 伏瀬 | Tensei Shitara Slime Datta Ken | That Time I Got Reincarnated as a Slime - Fuse, 僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)']",[],"['Rimuru Tempest', 'Aizawa Shouta | Eraserhead', 'Midoriya Inko', 'Shinsou Hitoshi', 'Bakugou Katsuki', 'Yagi Toshinori | All Might', 'Tsukauchi Naomasa', 'Nedzu (My Hero Academia)', 'Sensei | All For One', 'Shigaraki Tomura | Shimura Tenko', 'Tokoyami Fumikage']",1149,90.0,2023-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMILE,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Class 1-A', 'Midoriya Izuku & Yagi Toshinori | All Might', 'Bakugou Katsuki/Midoriya Izuku', 'Bakugou Katsuki & Kirishima Eijirou', 'Ashido Mina & Bakugou Katsuki & Kaminari Denki & Kirishima Eijirou & Sero Hanta', 'Aizawa Shouta | Eraserhead & Bakugou Katsuki', 'Midoriya Izuku & Todoroki Shouto', 'Midoriya Inko & Midoriya Izuku', 'Asui Tsuyu/Uraraka Ochako', 'Tsukauchi Naomasa & Yagi Toshinori | All Might', 'Aizawa Shouta | Eraserhead & Tsukauchi Naomasa']","['Aizawa Shouta | Eraserhead', 'Yagi Toshinori | All Might', 'Yamada Hizashi | Present Mic', 'Nezu', 'U.A. Students (My Hero Academia)', 'Tsukauchi Naomasa', 'Bakugou Katsuki', 'Bakugou Mitsuki', 'Bakugou Masaru', 'Midoriya Inko', 'Midoriya Izuku', 'Uraraka Ochako', ""Uraraka Ochako's Parents"", 'Ashido Mina', 'Asui Tsuyu', ""Asui Tsuyu's Family"", 'League of Villains (My Hero Academia)', 'Takami Keigo | Hawks', 'Todoroki Shouto', 'Todoroki Family (My Hero Academia)', 'Shinsou Hitoshi', 'Kirishima Eijirou', 'Sero Hanta', ""there are more characters but i'm too lazy to put them all""]",568,17.0,2023-03-31,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
you can hear it in the silence,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Midoriya Izuku/Uraraka Ochako', 'Bakugou Katsuki & Midoriya Izuku']","['Midoriya Izuku', 'Uraraka Ochako', 'Bakugou Katsuki', 'Iida Tenya', 'Todoroki Shouto']",322,34.0,2023-03-30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keep it down...~//Villain Deku//MHA Fanfic,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],[],[],249,13.0,2023-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Write the Story of a Hero,"['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga), Young Justice (Cartoon)']",['Midoriya Izuku & Wally West'],"['Midoriya Izuku', 'Wally West', ""M'gann M'orzz"", 'Conner Kent', 'Nezu', 'Class 1-A (My Hero Academia)', 'Yagi Toshinori | All Might', 'Bruce Wayne', 'Justice League (DCU)']",1477,66.0,2023-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Starshine,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Bakugou Katsuki/Midoriya Izuku'],"['Bakugou Katsuki', 'Midoriya Izuku']",123,10.0,2023-03-31,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
If You Can't Join 'em...,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku & Shinsou Hitoshi', 'Iida Tenya & Uraraka Ochako', 'Akaguro Chizome | Stain & Midoriya Izuku', 'Bakugou Katsuki & Midoriya Izuku', 'Midoriya Inko & Midoriya Izuku', 'Asui Tsuyu & Uraraka Ochako', 'Aizawa Shouta | Eraserhead & Shinsou Hitoshi', 'Uraraka Ochako & Yagi Toshinori | All Might', 'Hatsume Mei & Midoriya Izuku', 'Hatsume Mei & Shinsou Hitoshi', 'Midoriya Izuku & Original Female Character(s)', 'Eri & Shinsou Hitoshi', 'Bakugou Katsuki & Todoroki Shouto', 'Toogata Mirio & Uraraka Ochako']","['Midoriya Izuku', 'Uraraka Ochako', 'Shinsou Hitoshi', 'Bakugou Katsuki', 'Iida Tenya', 'Akaguro Chizome | Stain', 'Midoriya Inko', 'Yagi Toshinori | All Might', 'Aizawa Shouta | Eraserhead', 'Asui Tsuyu', 'Hatsume Mei', 'Todoroki Shouto', 'Original Female Character(s)', 'Toogata Mirio', 'Class 1-A (My Hero Academia)', 'League of Villains (My Hero Academia)']",42024,1090.0,2023-03-31,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Midoriya tries to be more chill,"['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga), Be More Chill - Iconis/Tracz']","['Midoriya Izuku/Todoroki Shouto', 'Midoriya Izuku/Uraraka Ochako', 'Bakugou Katsuki/Midoriya Izuku', 'Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Midoriya Izuku & Yagi Toshinori | All Might', 'Kirishima Eijirou/Midoriya Izuku', 'Midoriya Izuku/Yaoyorozu Momo', 'Hagakure Tooru/Midoriya Izuku', 'Ashido Mina/Midoriya Izuku', 'Midoriya Izuku/Everyone', 'Midoriya Hisashi & Midoriya Izuku']","['Class 1-A (My Hero Academia)', 'Yagi Toshinori | All Might', 'Aizawa Shouta | Eraserhead']",104,,2023-03-31,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
Who Saves The Savior,"['Fandoms:\nHarry Potter - J. K. Rowling, 僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)']","['Aizawa Shouta | Eraserhead/Harry Potter/Yamada Hizashi | Present Mic', 'Teddy Lupin & Harry Potter', 'Hermione Granger & Harry Potter & Ron Weasley', '(Past) Draco Malfoy/Harry Potter']","['Harry Potter', 'Hermione Granger', 'Ron Weasley', 'Teddy Lupin', 'Nezu', 'Yamada Hizashi | Present Mic', 'Draco Malfoy', 'Class 1-A (My Hero Academia)', 'Eri (My Hero Academia)', 'Aizawa Shouta | Eraserhead']",20163,1068.0,2023-03-31,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Girl with the Red Shoes,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Aizawa Shouta | Eraserhead/Midoriya Izuku', 'Minor or Background Relationship(s)', 'Bakugou Katsuki/Midoriya Izuku', 'Midoriya Izuku/Todoroki Shouto']","['Midoriya Izuku', 'Aizawa Shouta | Eraserhead', 'Midoriya Inko', 'Bakugou Katsuki', 'Todoroki Shouto', 'Uraraka Ochako', 'Yagi Toshinori | All Might', 'Principal Nezu', 'Kayama Nemuri | Midnight', 'Yamada Hizashi | Present Mic', 'Tsukauchi Naomasa', 'Shigaraki Tomura | Shimura Tenko', 'Sensei | All For One', 'Kirishima Eijirou', 'Asui Tsuyu', 'Iida Tenya', 'Shuuzenji Chiyo | Recovery Girl', 'Class 1-A (My Hero Academia)', 'Class 1-B (My Hero Academia)', 'Shinsou Hitoshi', 'Hatsume Mei', 'Dabi | Todoroki Touya', 'Shindou You', 'Fukukado Emi | Ms. Joke', 'Femdeku - Character', 'Midoriya Hisashi']",12090,400.0,2023-03-31,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pray for the best,"['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga), mha']","['Bakugou Katsuki/Midoriya Izuku', 'Ashido Mina/Kirishima Eijirou', 'Minor or Background Relationship(s)', 'past jiro kyokua/yoayorozu', 'Bakugou Masaru/Bakugou Mitsuki']",[],231,7.0,2023-03-31,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Zerg!,"['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga), StarCraft (Video Games)']",[],"['Midoriya Izuku', 'Aizawa Shouta | Eraserhead', 'Yagi Toshinori | All Might', 'Shigaraki Tomura | Shimura Tenko', 'Midoriya Inko', 'Nedzu (My Hero Academia)', 'Tsukauchi Naomasa', 'The Overmind (StarCraft)', 'Todoroki Enji | Endeavor', 'Kamiji Moe | Burnin', 'Todoroki Shouto', 'Uraraka Ochako', 'Yaoyorozu Momo']",605,40.0,2023-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Late nights and early mornings (but they aren't early risers),['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],[],"['Kaminari Denki', 'Midoriya Izuku', 'Shinsou Hitoshi', 'Yaoyorozu Momo', 'Jirou Kyouka', 'Hagakure Tooru']",65,11.0,2023-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shadow Monarch Hero: Viridian,"['Fandoms:\n나 혼자만 레벨업 | Solo Leveling (Webcomic), 僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia']","['Midoriya Izuku/Usagiyama Rumi | Miruko', 'Midoriya Izuku/Yaoyorozu Momo', 'Hadou Nejire/Midoriya Izuku', 'Dabi | Todoroki Touya/Tatsuma Ryuuko | Ryuukyuu']","['Midoriya Izuku', ""Midoriya Izuku's Family"", 'Yaoyorozu Momo', ""Yaoyorozu Momo's Family"", 'Usagiyama Rumi | Miruko', 'Tatsuma Ryuuko | Ryuukyuu', 'Sung Jin-Woo', 'Liu Zhigang', 'Igris (Solo Leveling)', 'Beru (Solo Leveling)', 'Tusk (Solo Leveling)', 'Hadou Nejire', 'Yagi Toshinori | All Might', 'Toogata Mirio', 'The Absolute Being (Solo Leveling)', 'Tsukauchi Naomasa', 'Antares (Solo Leveling)', 'Ashborn (Solo Leveling)', 'Laura (Solo Leveling)', 'Shigaraki Tomura | Shimura Tenko']",35058,688.0,2023-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blue,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Dabi | Todoroki Touya/Midoriya Izuku'],"['Dabi | Todoroki Touya', 'Midoriya Izuku']",3618,188.0,2023-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal Flush,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Bakugou Katsuki & Uraraka Ochako', 'Bakugou Katsuki/Uraraka Ochako', 'Ashido Mina/Kirishima Eijirou', 'Ashido Mina & Kirishima Eijirou']","['Bakugou Katsuki', 'Uraraka Ochako', 'Monoma Neito', ""Bakugou Katsuki's Parents"", 'Ashido Mina', 'Toga Himiko', 'Shigaraki Tomura | Shimura Tenko']",394,25.0,2023-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Song Mate,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Midoriya Hisashi/Midoriya Inko', 'Midoriya Inko/Sensei | All For One']","['Midoriya Inko', 'Sensei | All For One']",196,25.0,2023-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The “Bakugo” Incident,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Bakugou Katsuki/Midoriya Izuku', 'Bakugou Katsuki & Midoriya Izuku', 'Midoriya Izuku & Uraraka Ochako', 'Class 1-A & Midoriya Izuku', 'Bakugou Katsuki & Class 1-A']","['Bakugou Katsuki', 'Midoriya Izuku', 'Uraraka Ochako', 'Kaminari Denki', 'Ashido Mina', 'Yaoyorozu Momo']",491,44.0,2023-03-31,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
“You did this for me?” Tamaki Amajiki/Reader (or oc),['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Amajiki Tamaki/Reader'],"['Amajiki Tamaki', 'Toogata Mirio', 'Hadou Nejire']",834,22.0,2023-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
